system:index,Greenup_1,MidGreenup_1,Peak_1,datetime,google:max_source_file_timestamp,location,timestamp,year,.geo
2017_01_01_00000000000000000000,17279.0,17301.0,17348.0,2017-01-01 00:00:00,1.564586845E12,BG-13-6,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.00157239825829,55.071873990639794],[-112.00001097854627,55.071873990639794],[-112.00001097854627,55.072773704327275],[-112.00157239825829,55.072773704327275],[-112.00157239825829,55.071873990639794]]]}"
2017_01_01_00000000000000000001,17265.0,17309.0,17351.0,2017-01-01 00:00:00,1.564586845E12,AM-441-NW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.77489129407637,55.161809599786736],[-111.77332635483377,55.161809599786736],[-111.77332635483377,55.16270931347423],[-111.77489129407637,55.16270931347423],[-111.77489129407637,55.161809599786736]]]}"
2017_01_01_00000000000000000002,17279.0,17305.0,17351.0,2017-01-01 00:00:00,1.564586845E12,AM-442-CT,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.75852489478096,55.085139816273795],[-111.756962957163,55.085139816273795],[-111.756962957163,55.08603952996128],[-111.75852489478096,55.08603952996128],[-111.75852489478096,55.085139816273795]]]}"
2017_01_01_00000000000000000003,17283.0,17312.0,17352.0,2017-01-01 00:00:00,1.564586845E12,AM-442-NW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.76272541840292,55.08772609488479],[-111.76116337976532,55.08772609488479],[-111.76116337976532,55.08862580857228],[-111.76272541840292,55.08862580857228],[-111.76272541840292,55.08772609488479]]]}"
2017_01_01_00000000000000000004,17282.0,17307.0,17349.0,2017-01-01 00:00:00,1.564586845E12,AM-442-SE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.75361983320066,55.0825535376628],[-111.75205799658612,55.0825535376628],[-111.75205799658612,55.08345325135029],[-111.75361983320066,55.08345325135029],[-111.75361983320066,55.0825535376628]]]}"
2017_01_01_00000000000000000005,17270.0,17309.0,17351.0,2017-01-01 00:00:00,1.564586845E12,AM-442-SW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.76332729297772,55.08238855092382],[-111.76176546280597,55.08238855092382],[-111.76176546280597,55.08328826461131],[-111.76332729297772,55.08328826461131],[-111.76332729297772,55.08238855092382]]]}"
2017_01_01_00000000000000000006,17260.0,17308.0,17358.0,2017-01-01 00:00:00,1.564586845E12,RS-19-NW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.14387346005223,54.95698971109882],[-112.14231650768299,54.95698971109882],[-112.14231650768299,54.9578894247863],[-112.14387346005223,54.9578894247863],[-112.14387346005223,54.95698971109882]]]}"
2017_01_01_00000000000000000007,17267.70588235294,17300.176470588234,17360.352941176472,2017-01-01 00:00:00,1.564586845E12,Y-31-331-CT,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.54952314692704,55.915419973324305],[-110.54792792391164,55.915419973324305],[-110.54792792391164,55.91631968701186],[-110.54952314692704,55.91631968701186],[-110.54952314692704,55.915419973324305]]]}"
2017_01_01_00000000000000000008,17263.0,17299.0,17362.0,2017-01-01 00:00:00,1.564586845E12,Y-31-331-NE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.54563486567747,55.91809097485532],[-110.5440395327495,55.91809097485532],[-110.5440395327495,55.918990688542856],[-110.54563486567747,55.918990688542856],[-110.54563486567747,55.91809097485532]]]}"
2017_01_01_00000000000000000009,17253.0,17300.0,17366.0,2017-01-01 00:00:00,1.564586845E12,Y-31-331-NW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.55518626086683,55.91812664766374],[-110.55359092647079,55.91812664766374],[-110.55359092647079,55.919026361351285],[-110.55518626086683,55.919026361351285],[-110.55518626086683,55.91812664766374]]]}"
2017_01_01_0000000000000000000a,17231.0,17295.0,17366.0,2017-01-01 00:00:00,1.564586845E12,Y-31-331-SW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.5573800187827,55.912294143485845],[-110.55578492437257,55.912294143485845],[-110.55578492437257,55.9131938571734],[-110.5573800187827,55.9131938571734],[-110.5573800187827,55.912294143485845]]]}"
2017_01_01_0000000000000000000b,17254.0,17309.0,17368.0,2017-01-01 00:00:00,1.564586845E12,Y-31-333-CT,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.56269948210908,55.90039726187524],[-110.56110487693658,55.90039726187524],[-110.56110487693658,55.90129697556279],[-110.56269948210908,55.90129697556279],[-110.56269948210908,55.90039726187524]]]}"
2017_01_01_0000000000000000000c,17284.0,17313.0,17356.0,2017-01-01 00:00:00,1.564586845E12,Y-31-333-NE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.55848122348544,55.902880981162006],[-110.55688651620497,55.902880981162006],[-110.55688651620497,55.903780694849566],[-110.55848122348544,55.903780694849566],[-110.55848122348544,55.902880981162006]]]}"
2017_01_01_0000000000000000000d,17140.0,17164.0,17180.0,2017-01-01 00:00:00,1.564586845E12,AM-423-CT,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.5789199586007,55.815714473769255],[-110.5773288252227,55.815714473769255],[-110.5773288252227,55.8166141874568],[-110.5789199586007,55.8166141874568],[-110.5789199586007,55.815714473769255]]]}"
2017_01_01_0000000000000000000e,17289.41176470588,17311.470588235294,17361.235294117647,2017-01-01 00:00:00,1.564586845E12,BG-12-59,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.39883736973778,54.58966680272019],[-110.39729448962864,54.58966680272019],[-110.39729448962864,54.59056651640764],[-110.39883736973778,54.59056651640764],[-110.39883736973778,54.58966680272019]]]}"
2017_01_01_0000000000000000000f,17294.0,17313.0,17368.0,2017-01-01 00:00:00,1.564586845E12,BG-12-92,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.46256283161671,54.61338030212241],[-110.46101905263203,54.61338030212241],[-110.46101905263203,54.61428001580986],[-110.46256283161671,54.61428001580986],[-110.46256283161671,54.61338030212241]]]}"
2017_01_01_00000000000000000010,17261.0,17305.0,17349.0,2017-01-01 00:00:00,1.564586845E12,BG-13-19,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.97240551479399,55.07682805191016],[-111.97084390172239,55.07682805191016],[-111.97084390172239,55.07772776559766],[-111.97240551479399,55.07772776559766],[-111.97240551479399,55.07682805191016]]]}"
2017_01_01_00000000000000000011,17290.0,17312.0,17357.0,2017-01-01 00:00:00,1.564586845E12,BG-12-64,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.44575616545255,54.59677460979937],[-110.44421301605499,54.59677460979937],[-110.44421301605499,54.59767432348682],[-110.44575616545255,54.59767432348682],[-110.44575616545255,54.59677460979937]]]}"
2017_01_01_00000000000000000012,17294.0,17311.0,17352.0,2017-01-01 00:00:00,1.564586845E12,BG-12-74,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.44512753285446,54.60209431735614],[-110.44358418183587,54.60209431735614],[-110.44358418183587,54.60299403104359],[-110.44512753285446,54.60299403104359],[-110.44512753285446,54.60209431735614]]]}"
2017_01_01_00000000000000000013,17278.0625,17303.4375,17348.5,2017-01-01 00:00:00,1.564586845E12,BG-13-81,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.04617317868467,55.11553304905407],[-112.04461005288402,55.11553304905407],[-112.04461005288402,55.11643276274157],[-112.04617317868467,55.11643276274157],[-112.04617317868467,55.11553304905407]]]}"
2017_01_01_00000000000000000014,17290.0,17306.0,17354.0,2017-01-01 00:00:00,1.564586845E12,OG-3-10-E,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.33698533724451,54.598032076296455],[-110.33544214019395,54.598032076296455],[-110.33544214019395,54.59893178998391],[-110.33698533724451,54.59893178998391],[-110.33698533724451,54.598032076296455]]]}"
2017_01_01_00000000000000000015,17285.0,17313.0,17356.0,2017-01-01 00:00:00,1.564586845E12,OG-8-33-A,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.02820005393379,55.19272900649132],[-112.026633900134,55.19272900649132],[-112.026633900134,55.19362872017882],[-112.02820005393379,55.19362872017882],[-112.02820005393379,55.19272900649132]]]}"
2017_01_01_00000000000000000016,17284.0,17304.0,17354.0,2017-01-01 00:00:00,1.564586845E12,OG-2-6-C,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.00250727022953,54.65611186751758],[-111.00096186816137,54.65611186751758],[-111.00096186816137,54.65701158120504],[-111.00250727022953,54.65701158120504],[-111.00250727022953,54.65611186751758]]]}"
2017_01_01_00000000000000000017,17292.0,17306.0,17341.0,2017-01-01 00:00:00,1.564586845E12,OG-2-7-B,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.00312730446012,54.667652021043914],[-111.0015814633265,54.667652021043914],[-111.0015814633265,54.66855173473136],[-111.00312730446012,54.66855173473136],[-111.00312730446012,54.667652021043914]]]}"
2017_01_01_00000000000000000018,17290.0,17308.0,17354.0,2017-01-01 00:00:00,1.564586845E12,OG-2-7-C,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.9978878763964,54.668476954738786],[-110.99634200386475,54.668476954738786],[-110.99634200386475,54.66937666842624],[-110.9978878763964,54.66937666842624],[-110.9978878763964,54.668476954738786]]]}"
2017_01_01_00000000000000000019,17293.0,17311.0,17339.0,2017-01-01 00:00:00,1.564586845E12,RS-27-G,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.21984075978726,57.311609104168625],[-111.21818543812273,57.311609104168625],[-111.21818543812273,57.31250881785628],[-111.21984075978726,57.31250881785628],[-111.21984075978726,57.311609104168625]]]}"
2017_01_01_0000000000000000001a,17285.0,17309.0,17356.0,2017-01-01 00:00:00,1.564586845E12,BG-12-69,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.3980793999713,54.593760257487254],[-110.39653636479072,54.593760257487254],[-110.39653636479072,54.5946599711747],[-110.3980793999713,54.5946599711747],[-110.3980793999713,54.593760257487254]]]}"
2017_01_01_0000000000000000001b,17297.05882352941,17317.235294117647,17359.70588235294,2017-01-01 00:00:00,1.564586845E12,BG-12-75,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.43530412158931,54.60147896141076],[-110.43376079389657,54.60147896141076],[-110.43376079389657,54.602378675098215],[-110.43530412158931,54.602378675098215],[-110.43530412158931,54.60147896141076]]]}"
2017_01_01_0000000000000000001c,17267.0,17307.0,17352.0,2017-01-01 00:00:00,1.564586845E12,BG-14-57,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.08838040310992,55.557483472663165],[-111.08679974266208,55.557483472663165],[-111.08679974266208,55.558383186350696],[-111.08838040310992,55.558383186350696],[-111.08838040310992,55.557483472663165]]]}"
2017_01_01_0000000000000000001d,17285.0,17309.0,17365.0,2017-01-01 00:00:00,1.564586845E12,BG-14-68,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.07838319598982,55.56233497460932],[-111.0768023403486,55.56233497460932],[-111.0768023403486,55.56323468829685],[-111.07838319598982,55.56323468829685],[-111.07838319598982,55.56233497460932]]]}"
2017_01_01_0000000000000000001e,17284.117647058825,17307.35294117647,17346.88235294118,2017-01-01 00:00:00,1.564586845E12,OG-16-58-C,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.35340110743613,55.70377766002461],[-111.35181453476682,55.70377766002461],[-111.35181453476682,55.70467737371216],[-111.35340110743613,55.70467737371216],[-111.35340110743613,55.70377766002461]]]}"
2017_01_01_0000000000000000001f,17283.0,17307.0,17352.0,2017-01-01 00:00:00,1.564586845E12,BG-12-25,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.43853201197584,54.575098919578586],[-110.43698968342191,54.575098919578586],[-110.43698968342191,54.575998633266046],[-110.43853201197584,54.575998633266046],[-110.43853201197584,54.575098919578586]]]}"
2017_01_01_00000000000000000020,17287.176470588234,17310.941176470587,17354.05882352941,2017-01-01 00:00:00,1.564586845E12,BG-12-44,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.44706247925745,54.58605047176585],[-110.44551973611246,54.58605047176585],[-110.44551973611246,54.58695018545329],[-110.44706247925745,54.58695018545329],[-110.44706247925745,54.58605047176585]]]}"
2017_01_01_00000000000000000021,17267.529411764706,17303.11764705882,17351.35294117647,2017-01-01 00:00:00,1.564586845E12,BG-13-41,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.04771560930057,55.09410260939122],[-112.04615332152778,55.09410260939122],[-112.04615332152778,55.09500232307871],[-112.04771560930057,55.09500232307871],[-112.04771560930057,55.09410260939122]]]}"
2017_01_01_00000000000000000022,17289.0,17308.0,17363.0,2017-01-01 00:00:00,1.564586845E12,BG-13-53,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.0276051448079,55.09826740977513],[-112.02604269425989,55.09826740977513],[-112.02604269425989,55.09916712346262],[-112.0276051448079,55.09916712346262],[-112.0276051448079,55.09826740977513]]]}"
2017_01_01_00000000000000000023,17291.235294117647,17306.882352941175,17364.58823529412,2017-01-01 00:00:00,1.564586845E12,OG-2-8-E,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.97151671032107,54.66624294511101],[-110.96997092281494,54.66624294511101],[-110.96997092281494,54.66714265879847],[-110.97151671032107,54.66714265879847],[-110.97151671032107,54.66624294511101]]]}"
2017_01_01_00000000000000000024,17197.0,17307.0,17348.0,2017-01-01 00:00:00,1.564586845E12,OG-6-25-B,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.4660167235994,54.851661285115384],[-111.4644638391137,54.851661285115384],[-111.4644638391137,54.85256099880285],[-111.4660167235994,54.85256099880285],[-111.4660167235994,54.851661285115384]]]}"
2017_01_01_00000000000000000025,17286.0,17309.0,17345.0,2017-01-01 00:00:00,1.564586845E12,1210-SW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-114.77517010220788,52.93879611520831],[-114.77368671842268,52.93879611520831],[-114.77368671842268,52.939695828895644],[-114.77517010220788,52.939695828895644],[-114.77517010220788,52.93879611520831]]]}"
2017_01_01_00000000000000000026,17224.8125,17311.875,17353.75,2017-01-01 00:00:00,1.564586845E12,1265-NW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-116.0852322554827,52.70936198870537],[-116.08375668374745,52.70936198870537],[-116.08375668374745,52.71026170239269],[-116.0852322554827,52.71026170239269],[-116.0852322554827,52.70936198870537]]]}"
2017_01_01_00000000000000000027,17309.0,17325.0,17367.0,2017-01-01 00:00:00,1.564586845E12,1292-NE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-116.38067136645294,52.525428529351785],[-116.37920198139395,52.525428529351785],[-116.37920198139395,52.5263282430391],[-116.38067136645294,52.5263282430391],[-116.38067136645294,52.525428529351785]]]}"
2017_01_01_00000000000000000029,17191.0,17316.0,17358.0,2017-01-01 00:00:00,1.564586845E12,1322-SE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-116.18481152449885,52.3601742443111],[-116.18334764094165,52.3601742443111],[-116.18334764094165,52.3610739579984],[-116.18481152449885,52.3610739579984],[-116.18481152449885,52.3601742443111]]]}"
2017_01_01_0000000000000000002a,17222.0,17283.0,17380.0,2017-01-01 00:00:00,1.564586845E12,154-SW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.18604880273978,58.70394557170278],[-110.18432780519699,58.70394557170278],[-110.18432780519699,58.70484528539055],[-110.18604880273978,58.70484528539055],[-110.18604880273978,58.70394557170278]]]}"
2017_01_01_0000000000000000002b,17263.21052631579,17313.684210526317,17363.315789473683,2017-01-01 00:00:00,1.564586845E12,183-SW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.25655106053084,58.49785483921463],[-110.25484017517964,58.49785483921463],[-110.25484017517964,58.49875455290238],[-110.25655106053084,58.49875455290238],[-110.25655106053084,58.49785483921463]]]}"
2017_01_01_0000000000000000002c,17252.0,17308.0,17376.0,2017-01-01 00:00:00,1.564586845E12,210-NE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.99599160653715,58.36307405077318],[-110.99428725853707,58.36307405077318],[-110.99428725853707,58.36397376446093],[-110.99599160653715,58.36397376446093],[-110.99599160653715,58.36307405077318]]]}"
2017_01_01_0000000000000000002d,17299.0,17319.0,17362.0,2017-01-01 00:00:00,1.564586845E12,36-NW,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.28709709123721,59.509691754757206],[-111.28533516131877,59.509691754757206],[-111.28533516131877,59.51059146844506],[-111.28709709123721,59.51059146844506],[-111.28709709123721,59.509691754757206]]]}"
2017_01_01_0000000000000000002e,17223.4375,17306.9375,17343.625,2017-01-01 00:00:00,1.564586845E12,416-SE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.11534308098832,57.26227806921437],[-112.11368997676165,57.26227806921437],[-112.11368997676165,57.26317778290202],[-112.11534308098832,57.26317778290202],[-112.11534308098832,57.26227806921437]]]}"
2017_01_01_0000000000000000002f,17297.0,17314.0,17351.0,2017-01-01 00:00:00,1.564586845E12,691-NE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-113.99503260290778,55.80524450449577],[-113.99344189748285,55.80524450449577],[-113.99344189748285,55.806144218183306],[-113.99503260290778,55.806144218183306],[-113.99503260290778,55.80524450449577]]]}"
2017_01_01_00000000000000000031,17289.0,17305.0,17347.0,2017-01-01 00:00:00,1.564586845E12,1466-NE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-115.77351666651693,51.197584040353604],[-115.77209002312244,51.197584040353604],[-115.77209002312244,51.198483754040836],[-115.77351666651693,51.198483754040836],[-115.77351666651693,51.197584040353604]]]}"
2017_01_01_00000000000000000032,17276.0,17310.0,17366.0,2017-01-01 00:00:00,1.564586845E12,1467-SE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-115.46650746973475,51.191809504489385],[-115.46508100512895,51.191809504489385],[-115.46508100512895,51.19270921817661],[-115.46650746973475,51.19270921817661],[-115.46650746973475,51.191809504489385]]]}"
2017_01_01_00000000000000000033,17273.0,17303.0,17346.999999999996,2017-01-01 00:00:00,1.564586845E12,1427-SE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-114.58671330475767,51.4684476747441],[-114.58527820790323,51.4684476747441],[-114.58527820790323,51.469347388431345],[-114.58671330475767,51.469347388431345],[-114.58671330475767,51.4684476747441]]]}"
2017_01_01_00000000000000000034,17248.0,17308.0,17346.0,2017-01-01 00:00:00,1.564586845E12,1425-NE,1.4832288E12,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-115.18937051515155,51.5183583928353],[-115.18793384616401,51.5183583928353],[-115.18793384616401,51.51925810652256],[-115.18937051515155,51.51925810652256],[-115.18937051515155,51.5183583928353]]]}"
